,GoodForKids,HasTV,monday,jukebox,Music,HappyHour,wednesday,RestaurantsTableService,RestaurantsCounterService,vegetarian,GoodForMeal,ByAppointmentOnly,sunday,RestaurantsPriceRange2,casual,latenight,RestaurantsReservations,BusinessAcceptsCreditCards,friday,video,DogsAllowed,Ambience,gluten-free,Alcohol,soy-free,hipster,dinner,tuesday,CoatCheck,lot,lunch,vegan,trendy,upscale,BYOBCorkage,dairy-free,classy,GoodForDancing,RestaurantsDelivery,AgesAllowed,Open24Hours,thursday,dj,background_music,karaoke,BYOB,no_music,BusinessAcceptsBitcoin,romantic,BusinessParking,WheelchairAccessible,Caters,live,BestNights,dessert,street,OutdoorSeating,Corkage,garage,breakfast,AcceptsInsurance,NoiseLevel,valet,Smoking,RestaurantsGoodForGroups,WiFi,intimate,RestaurantsAttire,DriveThru,brunch,divey,touristy,kosher,validated,RestaurantsTakeOut,saturday,halal,BikeParking,business_id,stars
5388,True,False,,,,,,,,,,,,2,True,False,True,True,,,,,,u'none',,False,True,,,False,True,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,False,True,False,,False,False,,u'average',False,,True,u'no',False,u'casual',,False,False,False,,False,True,,,True,81116,3.7276995305
5389,True,False,,,,,,,,,,,,1,False,,False,,,,,,,u'none',,False,,,,False,,,False,False,,,False,,False,,,,,,,,,,False,,,,,,,False,False,,False,,,u'average',False,,True,u'free',False,u'casual',,,,False,,False,True,,,True,118203,3.4444444444
5390,True,False,,,,,,,,,,,,1,True,False,False,True,,,,,,u'none',,False,True,,,False,True,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,False,True,True,,False,False,,u'average',False,,False,u'no',False,u'casual',,False,False,False,,False,True,,,True,121363,4.4576271186
5391,True,True,,,,,,False,,,,,,1,False,True,False,True,,,,,,u'none',,False,False,,,True,False,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,False,False,True,,False,False,,u'average',False,,True,u'no',False,u'casual',,False,False,False,,False,True,,,True,39527,2.3
5392,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,False,,,,False,,,,,,,,,,,False,,,,True,124044,2.2
5393,True,True,,,,,,True,,,,,,2,True,False,True,,,,,,,u'full_bar',,False,False,,,True,True,,False,False,,,False,,False,,,,,,,,,,False,,True,True,,,False,False,True,,False,False,,'average',False,,True,'no',False,'casual',,True,False,False,,False,True,,,False,176368,3.2333333333
5394,False,,,,,False,,,,,,,,2,,False,False,,,,,,,,,,False,,,False,False,,,,,,,,True,,,,,,,,,,,,,,,,False,False,,,False,False,,,False,,False,,,'casual',,False,,,,False,True,,,,78339,3.8
5395,True,True,,,,,,,,,,,,1,True,False,False,True,,,,,,,,False,False,,,False,True,,False,False,,,False,,True,,,,,,,,,,False,,,,,,False,False,False,,False,False,,,False,,True,'no',False,,False,False,False,False,,False,True,,,,167924,4.1296296296
5396,True,True,,,,,,,,,,,,2,False,,True,,,,,,,u'full_bar',,False,,,,False,,,False,False,,,False,,True,,,,,,,,,,False,,,,,,,False,False,,False,,,u'very_loud',False,,True,u'no',False,u'casual',,,False,False,,False,True,,,True,130903,4.2777777778
5397,True,False,,,,,,,,,,,,1,False,False,False,True,,,,,,u'none',,False,False,,,True,True,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,False,False,False,,False,False,,u'quiet',False,,True,u'no',False,'casual',,False,False,False,,False,True,,,True,77809,2.1428571429
5398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56840,3.6666666667000003
5399,,False,,,,,,,,,,,,2,,,False,,,,,,,u'full_bar',,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,,,u'quiet',False,,False,u'no',,u'casual',,,,,,False,True,,,,143569,1.4
5400,,,,,,,,,,,,True,,2,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,False,,,,False,,,,,,,,,,,False,,,,True,57613,3.4
5401,True,True,,,,,,False,,,,,,1,True,False,False,True,,,False,,,u'none',,False,False,,,True,False,,False,False,,,False,,False,,,,,,,,,False,False,,False,True,,,True,False,False,,False,False,,u'average',False,,True,u'free',False,'casual',,False,False,False,,False,True,,,False,67965,3.7857142857
5402,True,False,,,,,,,,,,,,1,True,False,False,True,,,,,,u'none',,False,True,,,True,True,,False,False,,,False,,False,,,,,,,,,,False,,,True,,,True,False,True,,False,True,,u'average',False,,True,u'free',False,u'casual',True,True,False,False,,False,True,,,False,3378,4.5744680851
5403,,,,,,,,,,,,,,,,,False,True,,,,,,u'none',,,,,,,,,,,,,,,False,,,,,,,,,,,,,False,,,,,,,,,,,,,True,,,,,,,,,,True,,,,48744,1.0
5404,True,False,,,,,,True,,,,,,2,True,True,True,,,,,,,u'full_bar',,False,True,,,True,True,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,False,False,False,,False,False,,u'average',False,,True,u'no',False,u'casual',,False,False,False,,False,False,,,True,22040,3.3173913043
5405,True,False,,,,,,False,,,,,,1,,,False,True,,,,,,'none',,,,,,,,,,,,,,,False,,,,,,,,,,,,,False,,,,,False,,,,,'average',,,True,'no',,'casual',True,,,,,,True,,,True,93475,2.7777777778
5406,True,False,,,,,,False,,,,,,1,True,False,False,True,,,,,,'none',,False,True,,,True,True,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,False,True,False,,False,True,,'average',False,,True,'no',False,'casual',False,False,False,False,,False,True,,,False,87797,2.625
5407,True,True,,,,,,,,,,,,2,False,False,True,,,,,,,u'beer_and_wine',,False,False,,,False,False,,False,False,,,False,,False,,,,,,,,,,False,,,,,,False,False,False,,False,False,,u'quiet',False,,True,u'free',False,'casual',,True,False,False,,False,False,,,True,159420,5.0
5408,False,True,,,,,,True,,,,,,2,False,False,True,,,,False,,,u'full_bar',,False,False,,,True,False,,False,False,,,False,,False,,,,,,,,,,False,,True,True,,,False,False,False,,False,False,,u'average',False,,True,u'no',False,u'casual',,False,False,False,,False,True,,,False,86570,3.8333333333
5409,,False,,,,,,True,,,,,,,False,,True,,,,False,,,u'none',,False,,,,True,,,False,False,,,False,,True,,,,,,,,,,False,,False,True,,,,False,False,,False,,,,False,,,u'free',False,,,,,False,,False,True,,,False,137685,3.25
5410,True,,,,,,,,,,,,,1,,,False,True,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'casual',,,,,,,True,,,,25521,1.6666666667
5411,False,True,,,,,,True,,,,,,2,False,False,True,,,,,,,u'full_bar',,False,False,,,False,True,,False,False,,,False,,False,,,,,,,,,,False,,,,,,False,False,True,,False,False,,u'average',False,,True,u'free',False,u'casual',False,False,,False,,False,True,,,True,180811,3.5714285714000003
5412,True,False,,,,,,True,,,,,,2,True,False,True,,,,,,,'beer_and_wine',,False,True,,,False,True,,False,False,,,False,,True,,,,,,,,,,False,,,True,,,False,True,True,,False,False,,u'average',False,,True,u'no',False,u'casual',,False,False,False,,False,True,,,True,59081,3.7578125
5413,True,True,,,,,,True,,,,,,1,True,False,False,True,,,,,,u'full_bar',,False,True,,,True,True,,False,False,,,False,,False,,,,,,,,,,False,,True,False,,,False,False,False,,False,True,,u'average',False,,True,u'free',False,'casual',,False,False,False,,False,True,,,True,99269,3.8405797101
5414,True,True,,,,,,True,,,,,,2,True,False,False,True,,,,,,u'beer_and_wine',,False,True,,,True,True,,False,False,,,False,,True,,,,,,,,,,False,,,False,,,False,False,False,,False,False,,u'average',False,,True,u'no',False,u'casual',,False,False,False,,False,True,,,True,34401,3.8933823529
5415,True,True,,,,,,,,,,,,2,False,False,False,True,,,,,,'full_bar',,False,False,,,False,False,,False,False,,,False,,False,,,,,,,,,,False,,,,,,True,False,False,,False,False,,'average',False,,True,'free',False,'casual',,False,False,False,,False,True,,,True,134713,2.7777777778
5416,True,True,,,,,,True,,,,,,1,True,False,False,True,,,,,,'beer_and_wine',,False,True,,,True,True,,False,False,'no',,False,,False,,,,,,,,,,False,,,False,,,False,False,False,,False,False,,u'average',False,,True,u'no',False,u'casual',,False,False,False,,False,True,,,True,54490,3.504587156
5417,True,True,,,,,,,,,,,,2,False,,,True,,,,,,,,False,,,,True,,,False,False,,,False,,False,,,,,,,,,,False,,,,,,,False,False,,False,,,u'quiet',False,,True,,False,u'casual',,,False,False,,False,True,,,,32217,3.4285714286
5418,True,True,,,,,,,,,,,,2,False,False,True,True,,,,,,'beer_and_wine',,False,False,,,False,False,,False,False,,,False,,True,,,,,,,,,,False,,,,,,False,False,True,,False,False,,,False,,True,'no',False,'casual',,False,False,False,,False,True,,,False,108303,2.8
5419,False,False,,,,,,,,,,,,1,False,,True,,,,,,,,,,,,,False,,,False,False,,,False,,True,,,,,,,,,,False,,,True,,,,False,False,,False,,,u'loud',False,,True,u'no',False,u'casual',,,,False,,False,True,,,,29825,3.4
5420,True,False,,,,,,False,,,,,,2,False,False,False,True,,,False,,,u'beer_and_wine',,False,True,,,True,True,,False,False,,,False,,False,,,,,,,,,False,False,,True,False,,,False,False,True,,False,False,,'average',False,,True,u'free',False,'casual',,False,False,False,,False,True,,,False,17297,3.4567901235000003
5421,True,True,,,,,,False,,,,,,1,True,False,False,True,,,,,,u'none',,False,True,,,True,True,,False,False,,,False,,False,,,,,,,,,,False,,True,True,,,False,False,False,,False,False,,'quiet',False,,True,u'no',False,'casual',,False,False,False,,False,True,,,True,186021,4.1132075472
5422,True,True,,,,,,,,,,,,1,False,False,False,True,,,,,,'none',,False,False,,,False,False,,False,False,,,False,,True,,,,,,,,,,False,,,True,,,False,False,False,,False,False,,'average',False,,False,'no',False,u'casual',,False,False,False,,False,True,,,False,46661,3.4166666667
5423,True,False,,,,,,,,,,,,2,True,False,False,,,,,,,u'none',,False,True,,,True,True,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,False,False,False,,False,False,,u'average',False,,True,u'no',False,u'casual',False,False,False,False,,False,True,,,True,38296,3.4285714286
5424,False,False,False,False,,False,False,True,,,,,False,3,False,False,True,,True,False,,,,u'full_bar',,False,True,False,False,False,False,,False,False,,,False,False,False,,,True,False,True,False,,False,,False,,,False,False,,False,True,False,,False,False,,u'average',False,,True,u'no',False,u'dressy',,False,,False,,False,True,True,,True,92987,4.3235294118
5425,True,True,,,,,,True,,,,,,1,False,False,True,,,,,,,u'full_bar',,False,False,,,False,True,,False,False,,,False,,False,,,,,,,,,,False,,,,,,False,False,False,,False,False,,u'average',False,,True,,False,u'casual',,False,,False,,False,True,,,True,98570,3.6666666667000003
5426,True,True,,,,,,,,,,,,2,True,False,True,,,,,,,u'beer_and_wine',,False,True,,,True,True,,False,False,,,False,,False,,,,,,,,,,False,,,True,,,False,False,False,,False,False,,u'average',False,,True,u'no',False,u'casual',,False,False,False,,False,True,,,False,87809,3.813559322
5427,True,False,,,,,,True,,,,,,3,True,False,True,,,,False,,,u'full_bar',,False,True,,,True,True,,False,False,,,False,,False,,,,,,,,,,False,,True,False,,,False,False,False,,False,False,,'average',False,,True,u'free',False,'casual',,False,False,False,,False,False,,,False,10197,3.4539249147
5428,True,False,,,,,,True,,,,,,2,False,False,True,,,,False,,,u'beer_and_wine',,False,False,,,True,False,,True,False,,,False,,False,,,,,,,,,,False,,True,False,,,False,True,False,,True,False,,'average',False,,True,u'free',False,'casual',,False,,False,,True,False,,,True,43774,3.3414634146
5429,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,True,,,True,81518,5.0
5430,True,,,,,,,,,,,,,2,False,,True,,,,,,,u'none',,False,,,,False,,,False,False,,,False,,True,,,,,,,,,,False,,,,,,,False,,,False,,,u'average',False,,True,,False,'casual',,,,False,,False,True,,,,153142,3.1818181818
5431,True,True,,False,,True,,False,,,,,,1,True,False,False,True,,False,False,,,u'beer_and_wine',,False,True,,False,False,True,,False,False,,,False,False,True,,,,False,False,False,,False,False,False,,True,True,False,,True,False,False,,False,False,,'average',False,u'no',True,u'free',False,u'casual',,False,False,False,,False,True,,,True,29627,4.5804020101
5432,True,False,,,,,,,,,,,,1,True,,False,True,,,,,,u'none',,False,,,,True,,,False,False,,,False,,False,,,,,,,,,,False,,,True,,,,False,False,,False,,,u'very_loud',False,,False,u'no',False,u'casual',,,False,False,,False,True,,,,100403,4.3333333333
5433,True,False,,,,,,,,,,,,2,False,,False,,,,,,,,,,,,,False,,,False,False,,,False,,,,,,,,,,,,False,,,,,,,False,True,,False,,,u'loud',False,,True,,False,u'casual',,,,False,,False,True,,,,97403,3.2857142857
5434,True,True,,,,,,,,,,,,2,True,,False,,,,,,,u'none',,False,,,,True,,,False,False,,,False,,False,,,,,,,,,,False,,True,True,,,,False,False,,False,,,u'average',False,,True,u'no',False,u'casual',,,False,False,,False,True,,,True,85559,4.0
5435,False,False,,,,,,,,,,,,1,False,,False,True,,,,,,'none',,False,,,,False,,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,,False,False,,False,,,'quiet',False,,False,'no',False,'casual',,,False,False,,False,True,,,False,55242,3.7272727273
5436,True,False,,,,,,,,,,,,2,False,,True,,,,,,,'beer_and_wine',,False,,,,,,,False,False,,,False,,True,,,,,,,,,,False,,,,,,,,False,,,,,,,,True,'no',False,'casual',,,,False,,,True,,,True,4383,3.0714285714
5437,True,False,,,,,,,,,,,,1,True,,False,False,,,,,,u'none',,False,,,,False,,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,,True,False,,False,,,u'average',False,,True,u'no',False,u'casual',,,False,False,,False,True,,,True,123296,2.914893617
5438,True,True,,,,,,False,,,,,,1,True,False,False,True,,,,,,'none',,False,True,,,False,True,,False,False,,,False,,False,,,,,,,,,False,False,,True,False,,,False,False,False,,False,False,,u'average',False,,False,u'free',False,'casual',,False,False,False,,False,True,,,True,108492,4.02
5439,True,False,,,,,,,,,,,,1,False,,False,True,,,,,,u'none',,False,,,,False,,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,,False,False,,False,,,,False,,False,u'no',False,u'casual',,,False,False,,False,True,,,False,9530,3.0
5440,True,True,,,,,,,,,,,,2,False,,True,,,,,,,,,False,,,,,,,False,False,,,False,,False,,,,,,,,,,False,,,,,,,,,,,,,,,,True,'no',False,'casual',,,False,False,,,True,,,True,88594,3.5
5441,True,True,,,,,,True,,,,,,2,True,False,True,True,,,False,,,u'beer_and_wine',,False,True,,,True,False,,False,False,,,False,,False,,,,,,,,,False,False,,True,True,,,False,False,False,,False,False,,u'average',False,,True,u'free',False,u'casual',,False,False,False,,False,True,,,True,31379,4.67625
5442,False,True,,,,,,,,,,,,3,False,False,True,True,,,,,,u'full_bar',,False,True,,,True,False,,False,False,,,False,,False,,,,,,,,,,True,,False,True,,,False,False,False,,False,False,,u'average',False,,True,u'no',True,u'dressy',,False,False,False,,False,True,,,False,57684,3.5736434109
5443,True,True,,,,,,,,,,,,,False,,False,True,,,,,,,,False,,,,False,,,False,False,,,False,,,,,,,,,,,,False,,,,,,,False,False,,False,,,u'average',False,,True,,False,u'casual',,,False,False,,False,True,,,,41296,3.6666666667000003
5444,True,False,,,,,,False,,,,,,1,True,False,False,True,,,,,,u'beer_and_wine',,False,True,,,True,True,,False,False,,,False,,False,,,,,,,,,,False,,,True,,,False,False,True,,False,False,,u'average',False,,True,u'free',False,u'casual',,False,False,False,,False,True,,,True,82086,3.5151515152
5445,True,,,,,,,,,,,,,1,False,,True,True,,,,,,,,False,,,,,,,False,False,,,False,,False,,,,,,,,,,False,,,,,,,,,,,,,,,,True,,False,'casual',,,False,False,,,True,,,True,169067,2.7777777778
5446,True,True,False,False,,True,False,True,,,,,True,2,True,False,True,True,True,False,,,,u'full_bar',,False,True,False,,True,True,,False,False,,,False,,False,,,False,False,False,False,,False,,False,,,False,False,,True,False,False,,False,False,,'average',False,,True,u'no',False,u'casual',,False,False,False,,False,True,True,,True,54938,2.7222222222
5447,True,,,,,,,True,,,,,,2,False,False,True,,,,,,,,,False,False,,,False,False,,False,False,,,False,,True,,,,,,,,,,False,,,True,,,False,False,,,False,False,,,False,,True,,False,'casual',,False,False,False,,False,True,,,,20740,2.3333333333
5448,True,True,,,,,,,,,,,,2,,,True,,,,,,,'beer_and_wine',,,,,,False,,,,,,,,,True,,,,,,,,,,,,,,,,,False,False,,False,,,'average',False,,True,'no',,u'casual',,,,,,False,True,,,,18945,3.6153846154
5449,True,True,,,,,,True,,,,,,1,True,False,False,True,,,,,,u'none',,False,True,,,True,True,,True,False,,,False,,False,,,,,,,,,False,False,,True,True,,,True,False,True,,False,True,,'average',False,,True,'no',False,'casual',,True,False,False,,False,True,,,True,124456,4.4854368932
5450,,False,,,,,,False,,,,,,2,False,False,False,True,,,True,,,u'none',,False,False,,,False,False,,False,False,,,False,,False,,,,,,,,,False,False,,True,True,,,False,False,True,,False,False,,,False,,True,u'no',False,,,False,False,False,,False,True,,,True,82320,4.641025641
5451,True,True,,,,,,False,,,,,,1,True,False,False,True,,,,,,'none',,False,False,,,False,True,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,True,False,False,,False,False,,'average',False,,True,u'free',False,'casual',True,True,False,False,,False,True,,,True,55384,3.2413793103
5452,True,False,,,,,,,,,,,,1,True,False,False,True,,,,,,u'none',,False,True,,,True,True,,False,False,,,False,,False,,,,,,,,,,False,,,True,,,False,False,False,,False,True,,'average',False,,True,u'free',False,u'casual',,False,False,False,,False,True,,,True,166654,3.8108108108
5453,True,True,,,,,,,,,,,,3,True,False,True,True,,,,,,'beer_and_wine',,False,True,,,True,True,,False,False,,,False,,False,,,,,,,,,,False,,,,,,False,False,,,False,False,,,False,,True,,False,'casual',,False,False,False,,False,False,,,,46402,3.7884615385
5454,True,True,,,,,,,,,,,,2,True,,True,True,,,,,,u'full_bar',,False,,,,True,,,False,False,,,True,,False,,,,,,,,,,False,,,True,,,,False,True,,False,,,u'quiet',False,,True,'no',False,u'casual',,,False,False,,False,True,,,True,107644,3.7105263158
5455,True,True,,,,,,False,,,,,,2,False,True,True,,,,False,,,u'full_bar',,False,True,,,False,True,,False,False,,,False,,,,,,,,,,,,False,,True,,,,False,False,False,,False,False,,u'average',False,,True,u'free',False,'casual',,False,False,False,,False,True,,,False,96141,2.8571428571
5456,True,True,,,,,,,,,,,,2,True,,False,,,,,,,,,False,,,,False,,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,,False,False,,False,,,u'loud',False,,False,u'no',False,u'casual',,,False,False,,False,True,,,True,6121,3.84
5457,True,True,,,,,,,,,,,,2,True,,False,,,,,,,u'none',,False,,,,False,,,False,False,,,False,,False,,,,,,,,,,False,,,True,,,,True,False,,False,,,u'quiet',False,,True,u'no',False,u'casual',,,False,False,,False,True,,,,129142,3.5454545455
5458,True,False,,,,,,,,,,,,1,True,False,False,True,,,,,,u'none',,False,False,,,True,True,,False,False,,,False,,False,,,,,,,,,,False,,,True,,,False,False,False,,False,False,,u'average',False,,True,u'no',False,u'casual',,False,False,False,,False,True,,,True,10373,2.5
5459,True,False,,,,,,,,,,,,1,True,False,False,True,,,,,,u'none',,False,False,,,False,True,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,False,False,False,,False,False,,u'average',False,,True,u'no',False,u'casual',,False,False,False,,False,True,,,True,122391,1.8780487805
5460,True,False,,,,,,False,,,,,,1,False,False,False,True,,,,,,u'beer_and_wine',,True,True,,,True,True,,False,False,,,False,,False,,,,,,,,,,False,,,True,,,False,False,True,,False,False,,u'average',False,,True,u'free',False,u'casual',False,False,False,False,,False,True,,,True,45621,2.7307692308
5461,True,False,,,,,,,,,,,,2,False,,False,,,,,,,u'none',,False,,,,True,,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,,False,False,,False,,,u'quiet',False,,True,u'no',False,u'casual',,,False,False,,False,True,,,True,69533,3.2142857143
5462,True,False,,,,,,False,,,,,,1,True,False,False,True,,,,,,u'none',,False,True,,,True,True,,False,False,,,False,,True,,,,,,,,,,False,,True,True,,,True,False,False,,False,False,,u'average',False,,True,'free',False,u'casual',,True,False,False,,False,True,,,True,146950,3.9451219512
5463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159503,3.5
5464,True,True,,,,,,,,,,,,2,False,False,True,True,,,,,,u'full_bar',,False,True,,,False,True,,True,False,,,False,,False,,,,,,,,,,False,,,True,,,False,False,True,,True,False,,u'average',True,,True,u'no',False,u'casual',,False,False,False,,False,True,,,True,2942,3.7938931298
5465,True,True,,,,,,,,,,,,1,False,,False,True,,,,,,'none',,False,,,,False,,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,,False,False,,False,,,'quiet',False,,True,'free',False,u'casual',,,False,False,,False,True,,,True,187355,2.875
5466,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,False,,,,False,,,,,,,,,,,False,,,,,104202,3.6666666667000003
5467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,,,,,,,,,,,,,,,,False,,,False,,,,False,,False,,,,,,,,,False,,,,,53498,3.0
5468,True,False,,,,,,,,,,,,2,False,,False,,,,,,,u'none',,False,,,,False,,,False,False,,,False,,True,,,,,,,,,,False,,,False,,,,True,False,,False,,,u'quiet',False,,False,u'no',False,u'casual',,,False,False,,False,True,,,False,16478,3.0
5469,True,True,,,,,,,,,,,,2,True,True,True,True,,,,,,'beer_and_wine',,False,True,,,True,False,,False,False,,,False,,False,,,,,,,,,False,False,,,True,,,False,False,False,,False,False,,u'average',False,,True,'free',False,'casual',,False,False,False,,False,True,,,True,100134,3.1463963964
5470,True,True,,,,,,,,,,,,1,False,,True,True,,,,,,,,False,,,,False,,,False,False,,,False,,False,,,,,,,,,,False,,,,,,,False,False,,False,,,,False,,True,'no',False,,,,False,False,,False,True,,,,134338,3.6666666667000003
