,GoodForKids,HasTV,perms,monday,jukebox,extensions,Music,HappyHour,wednesday,kids,RestaurantsTableService,RestaurantsCounterService,vegetarian,GoodForMeal,ByAppointmentOnly,sunday,RestaurantsPriceRange2,casual,latenight,RestaurantsReservations,BusinessAcceptsCreditCards,friday,video,DogsAllowed,Ambience,gluten-free,Alcohol,soy-free,hipster,dinner,tuesday,CoatCheck,lot,lunch,vegan,trendy,upscale,BYOBCorkage,dairy-free,classy,GoodForDancing,curly,RestaurantsDelivery,AgesAllowed,Open24Hours,thursday,dj,background_music,karaoke,BYOB,no_music,BusinessAcceptsBitcoin,romantic,BusinessParking,WheelchairAccessible,Caters,live,BestNights,coloring,dessert,street,OutdoorSeating,Corkage,garage,breakfast,AcceptsInsurance,NoiseLevel,valet,Smoking,RestaurantsGoodForGroups,WiFi,intimate,RestaurantsAttire,DriveThru,brunch,divey,touristy,kosher,validated,RestaurantsTakeOut,saturday,halal,BikeParking,business_id,stars
6645,True,True,,,,,,,,,,,,,,,1,False,,False,True,,,,,,u'full_bar',,False,,,,False,,,False,False,,,False,,,False,,,,,,,,,,False,,,False,,,,,False,True,,False,,,,False,,True,u'no',False,u'casual',,,False,False,,False,True,,,True,73275,3.6666666667000003
6646,True,True,,False,False,,,True,False,,True,,,,,False,2,True,False,True,,True,False,False,,,u'full_bar',,False,True,False,True,,False,,False,False,,,False,False,,True,,,True,False,True,False,,False,,False,,True,True,False,,,False,,False,,,False,,u'average',,u'no',True,u'free',False,'casual',,False,,False,,,True,False,,True,105456,3.4693877551
6647,True,True,,,,,,,,,False,,,,,,2,True,False,False,True,,,False,,,u'beer_and_wine',,False,False,,,True,True,,False,False,,,False,,,False,,,,,,,,,,False,,True,True,,,,False,False,False,,False,False,,'average',False,,True,'free',False,'casual',False,False,False,False,,False,True,,,True,41195,4.1965317919
6648,False,True,,,,,,,,,,,,,,,1,True,False,False,,,,,,,u'full_bar',,False,False,,,False,False,,False,False,,,False,,,False,,,,,,,,,,False,,,False,,,,False,True,True,,False,True,,u'quiet',False,,False,u'free',False,u'casual',,False,False,False,,False,True,,,True,122050,3.5531914894
6649,True,True,,,,,,,,,,,,,,,2,False,,True,,,,,,,u'full_bar',,False,,,,False,,,False,False,,,False,,,False,,,,,,,,,,False,,,True,,,,,False,True,,False,,,u'average',False,,True,u'free',False,u'casual',,,,False,,False,True,,,,80255,2.0
6650,False,True,,True,False,,,True,False,,True,,,,,False,2,True,False,True,True,True,False,,,,u'full_bar',,False,False,False,False,True,False,,False,False,,,False,True,,False,,,False,True,False,False,,,,False,,True,False,True,,,True,True,True,,False,False,,u'average',False,u'no',True,'no',False,'casual',,False,False,False,,False,True,True,,True,4371,3.5666666666999998
6651,True,True,,,,,,,,,True,,,,,,1,False,False,True,True,,,,,,u'none',,False,False,,,True,True,,False,False,,,False,,,False,,,,,,,,,,False,,True,True,,,,False,False,False,,False,False,,u'quiet',False,,True,u'no',False,'casual',,False,False,False,,False,True,,,True,51371,2.6363636364
6652,True,False,,,,,,,,,,,,,,,1,True,,False,,,,,,,,,False,,,,False,,,False,False,,,False,,,,,,,,,,,,,False,,,,,,,,True,True,,False,,,u'quiet',False,,,u'no',False,u'casual',,,False,False,,False,True,,,,75487,4.0666666667
6653,False,,,,,,,,,,,,,,,,3,,,True,True,,,,,,'full_bar',,,,,,True,,,,,,,,,,False,,,,,,,,,,,,,,,,,,False,True,,False,,,,False,,True,,,'casual',,,,,,False,True,,,,45179,2.8947368421
6654,False,False,,,False,,,True,,,,,,,,,2,True,True,True,,,False,,,,u'full_bar',,True,True,,False,False,False,,False,False,,,False,False,,False,,,,False,True,False,,False,,False,,,False,False,,,False,True,True,,False,False,,'loud',False,,True,'no',False,u'casual',,False,,False,,False,False,,,True,151576,4.2641509434
6655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142625,3.5434782609
6656,True,True,,,,,,,,,True,,,,,,2,True,True,False,True,,,,,,u'full_bar',,False,True,,,False,True,,False,False,,,False,,,False,,,,,,,,,,False,,,False,,,,True,False,False,,True,False,,'average',False,,True,'free',False,'casual',False,False,False,False,,False,True,,,False,22180,3.3225806452
6657,False,,,,,,,,,,,,,,,,,False,False,False,True,,,,,,,,False,False,,,False,False,,False,False,,,False,False,,False,,,,,,,,,,False,,,,,,,False,False,False,,False,False,,,False,,True,,False,,,False,False,False,,False,True,,,,147836,4.5555555556
6658,False,True,,,False,,,,,,,,,,,,3,False,False,True,True,,False,,,,'full_bar',,False,True,,,True,False,,False,False,'no',,False,,,False,,,,False,False,False,,False,,True,,,True,False,,,False,False,True,,False,False,,u'average',False,,True,u'no',False,'dressy',,False,False,False,,False,False,,,True,124553,4.2163120567
6659,,,,,False,,,,,,,,,,,,2,False,,False,,,False,,,,'beer_and_wine',,False,,,,,,,False,False,,,False,,,,,,,False,False,False,,False,,False,,,,False,,,,,,,,,,,,,True,,False,,,,,False,,,,,,,166278,4.0769230769
6660,True,True,,,,,,,,,,,,,,,2,True,False,True,True,,,,,,'full_bar',,False,True,,,True,True,,False,False,,,False,,,False,,,,,,,,,False,False,,,True,,,,False,False,True,,False,False,,u'average',False,,True,u'free',False,'casual',,False,False,False,,False,True,,,True,179961,3.5104333868
6661,True,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,True,,,,186140,1.0
6662,True,True,,,,,,,,,,,,,,,2,True,False,True,True,,,,,,u'full_bar',,False,True,,,False,True,,False,False,,,False,,,True,,,,,,,,,,False,,,True,,,,False,True,False,,False,False,,u'quiet',False,,True,u'free',False,u'casual',,False,False,False,,False,True,,,True,8242,3.313253012
6663,True,True,,False,,,,True,False,,,,,,,False,1,True,False,False,True,False,,,,,u'full_bar',,False,True,False,,True,True,,False,False,,,False,,,False,,,False,,,,,,,False,,,False,,,,False,False,False,,False,False,,u'average',False,,True,'no',False,u'casual',,False,True,False,,False,True,False,,True,140257,4.1323529412
6664,True,True,,,,,,,,,True,,,,,,2,True,False,True,True,,,,,,'full_bar',,False,True,,,True,True,,False,False,'yes_corkage',,False,,,True,,,,,,,,,True,False,,True,True,,,,False,True,True,True,False,False,,u'average',False,,True,u'free',False,'casual',,False,False,False,,False,True,,,True,43372,3.9391304348
6665,False,False,,,,,,,,,True,,,,,,3,False,False,True,True,,,,,,'full_bar',,False,True,,,True,False,,False,False,,,False,,,False,,,,,,,,,,True,,,False,,,,False,False,True,,False,False,,u'average',False,,True,u'no',False,'dressy',,False,False,False,,False,False,,,,133162,3.5925925926
6666,True,True,,,,,,,,,True,,,,,,1,False,False,False,True,,,,,,u'none',,False,False,,,False,False,,False,False,,,False,,,False,,,,,,,,,,False,,,True,,,,False,False,False,,False,True,,u'quiet',False,,True,u'free',False,'casual',,True,False,False,,False,True,,,True,30888,2.537037037
6667,True,False,,,,,,,,,,,,,,,1,True,False,False,True,,,,,,u'none',,False,True,,,True,True,,False,False,,,False,,,False,,,,,,,,,,False,,,False,,,,True,False,True,,False,False,,u'average',False,,True,u'no',False,u'casual',True,False,False,False,,False,True,,,True,96399,2.74
6668,False,True,,True,False,,,,True,,,,,,,False,2,False,False,False,True,False,False,,,,u'full_bar',,False,False,True,,True,False,,False,False,,,False,,,False,,,False,False,False,False,,False,,False,,,False,False,,,False,False,False,,False,False,,'average',False,,True,'free',False,u'casual',,False,False,False,,False,True,False,,True,134809,3.0181818182
6669,True,False,,,,,,,,,True,,,,,,2,False,False,True,True,,,False,,,u'full_bar',,False,True,,,True,False,,True,False,,,False,,,False,,,,,,,,,False,False,,True,True,,,,False,False,False,,False,False,,u'average',False,,True,u'no',False,u'casual',,False,False,False,,False,False,,,False,101904,4.318974359
6670,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107978,3.6666666667000003
6671,True,False,,,,,,,,,,,,,,,1,False,,False,True,,,,,,u'none',,False,,,,True,,,False,False,,,False,,,False,,,,,,,,,,False,,,True,,,,,False,True,,False,,,u'average',False,,True,u'no',False,u'casual',,,False,False,,False,True,,,True,181577,4.2727272727
6672,False,True,,,False,,,True,,,True,,,,,,2,True,,True,,,False,,,,u'full_bar',,False,,,,False,,,False,False,,,False,False,,False,,,,False,True,False,,False,,False,,,False,False,,,,True,False,,False,,,u'average',False,u'no',True,'free',False,u'casual',,,False,False,,False,True,,,True,22703,3.2566371681
6673,True,True,,,,,,,,,,,,,,,3,False,,True,True,,,,,,u'full_bar',,False,,,,False,,,False,False,,,False,,,False,,,,,,,,,,False,,,,,,,,False,False,,False,,,u'average',False,,True,u'free',False,u'casual',,,False,False,,False,True,,,,11365,2.0
6674,True,True,,,,,,,,,,,,,,,2,True,False,False,True,,,,,,u'full_bar',,False,True,,,True,True,,False,False,,,False,,,False,,,,,,,,,,False,,,False,,,,True,False,False,,False,False,,u'average',False,,True,'no',False,u'casual',,False,False,True,,False,True,,,True,140376,3.0
6675,True,,,,,,,,,,,,,,,,2,,,True,True,,,,,,u'full_bar',,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,,False,,,u'average',False,,False,,,u'casual',,,,,,False,,,,,120566,3.45
6676,True,False,,,,,,,,,,,,,,,2,True,,True,,,,,,,u'full_bar',,False,,,,False,,,False,False,,,False,,,False,,,,,,,,,,False,,,,,,,,True,False,,False,,,u'average',False,,True,u'no',False,u'casual',,,,False,,False,False,,,,122387,3.9642857143
6677,False,True,,,,,,,,,,,,,,,2,False,,True,True,,,,,,'full_bar',,False,,,,False,,,False,False,,,False,,,,,,,,,,,,,False,,,,,,,,False,True,,False,,,'average',False,,True,,False,u'casual',,,False,False,,False,True,,,True,69090,3.4347826087
6678,True,False,,,,,,,,,,,,,,,2,False,,False,True,,,,,,u'none',,False,,,,False,,,False,False,,,False,,,False,,,,,,,,,,False,,,False,,,,,True,False,,False,,,u'average',False,,True,'no',False,u'casual',,,False,False,,False,True,,,False,4321,2.1363636364
6679,True,True,,,,,,,,,True,,,,,,1,False,False,True,True,,,,,,'none',,False,False,,,False,True,,False,False,,,False,,,False,,,,,,,,,,False,,,,,,,False,False,True,,False,False,,u'average',False,,True,u'free',False,'casual',,False,False,False,,False,True,,,True,192205,3.5609756098
6680,False,False,,,,,,,,,,,,,,,2,False,,True,,,,,,,'full_bar',,False,,,,,,,False,False,,,False,,,False,,,,,,,,,,False,,,,,,,,,True,,,,,'very_loud',,,True,'no',False,'dressy',,,False,False,,,False,,,True,44831,3.5454545455
6681,True,False,,,,,,,,,,,,,,,2,True,,True,,,,,,,u'full_bar',,False,,,,False,,,False,False,,,False,,,False,,,,,,,,,,False,,,True,,,,,True,False,,False,,,u'average',False,,True,u'free',False,u'casual',,,False,False,,False,True,,,True,188680,3.4722222222
6682,True,True,,,,,,,,,,,,,,,2,True,False,False,True,,,,,,u'full_bar',,False,True,,,True,True,,False,False,,,False,,,False,,,,,,,,,,False,,,False,,,,False,False,True,,False,False,,u'very_loud',False,,True,u'free',False,u'casual',,False,False,False,,False,True,,,False,63966,1.9105691057
6683,True,False,,,,,,,,,True,,,,,,2,True,,False,True,,,,,,u'none',,False,,,,True,,,False,False,,,False,,,False,,,,,,,,,False,False,,True,False,,,,,False,False,,False,,,u'average',False,,True,u'no',False,u'casual',,,False,False,,False,True,,,,66200,3.347826087
6684,True,True,,,,,,,,,,,,,,,2,True,True,False,,,,,,,u'full_bar',,False,False,,,False,False,,False,False,,,False,,,True,,,,,,,,,,False,,,True,,,,False,True,True,,False,True,,u'average',False,,True,u'no',False,u'casual',,True,False,False,,False,True,,,True,74417,3.3291925466
6685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56672,3.2857142857
6686,True,False,,,,,,,,,,,,,,,2,True,,True,,,,,,,u'full_bar',,False,,,,False,,,False,False,,,False,,,False,,,,,,,,,,False,,,True,,,,,False,False,,True,,,u'average',False,,True,'no',False,u'casual',,,False,False,,False,True,,,True,12071,2.4444444444
6687,True,True,,,,,,,,,True,,,,,,2,True,False,True,True,,,,,,u'full_bar',,False,True,,,True,True,,False,False,'no',,False,,,False,,,,,,,,,,False,,,True,,,,True,False,False,,False,False,,u'average',False,,True,'free',False,u'casual',,False,False,False,,False,True,,,True,171694,2.9810298103
6688,True,,,,,,,,,,,,,,,,2,,,False,True,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,False,,,,,,False,,,,,,,,True,,,'casual',,,,,,,True,,,,59695,2.4166666667
6689,False,True,,False,True,,,,False,,,,,,,False,2,False,True,True,True,True,False,,,,u'full_bar',,False,False,False,,True,False,,False,False,,,False,,,False,,,True,False,False,False,,False,,False,,,False,False,,,False,False,True,,False,False,,'average',False,,True,'free',False,u'casual',,False,True,False,,False,True,True,,True,166310,3.3382352941
6690,True,,,,,,,,,,,,,,,,,,,True,,,,,,,u'beer_and_wine',,,,,,False,,,,,,,,,,False,,,,,,,,,,,,True,True,,,,,True,True,,False,,,,False,,True,u'free',,u'casual',,,,,,False,True,,,,142165,3.52
6691,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,184279,2.5
6692,True,True,,,,,,,,,,,,,,,2,True,,True,True,,,,,,u'full_bar',,False,,,,True,,,False,False,,,False,,,False,,,,,,,,,,False,,,True,,,,,False,True,,False,,,u'average',False,,True,u'free',False,u'casual',,,False,False,,False,True,,,,108209,2.1578947368
6693,True,True,,,,,,,,,,,,,,,1,True,False,False,True,,,,,,u'full_bar',,False,False,,,True,False,,False,False,,,False,,,False,,,,,,,,,,False,,,,,,,False,False,False,,False,True,,u'average',False,,True,u'no',False,u'casual',,False,False,False,,False,True,,,True,102173,2.89
6694,True,False,,,,,,,,,,,,,,,1,True,True,False,True,,,,,,u'none',,False,True,,,True,False,,False,False,,,False,,,False,,,,,,,,,,False,,,True,,,,False,False,False,,False,True,,'average',False,,True,u'no',False,u'casual',,False,False,False,,False,True,,,False,92102,3.4583333333
6695,True,True,,,,,,,,,,,,,,,1,True,False,False,True,,,,,,'none',,False,True,,,True,True,,False,False,,,False,,,False,,,,,,,,,,False,,,False,,,,False,False,False,,False,False,,u'average',False,,True,'no',False,u'casual',False,False,False,False,,False,True,,,True,192445,3.8902439024
6696,False,False,,,,,,,,,True,,,,,,3,False,False,True,,,,,,,u'full_bar',,False,True,,,False,False,,True,False,,,False,,,False,,,,,,,,,,False,,,True,,,,False,True,False,,False,False,,u'loud',False,,True,u'free',False,u'dressy',,False,False,False,,False,True,,,False,58069,3.2702702703
6697,True,True,,,,,,,,,,,,,,,2,True,False,False,True,,,,,,u'beer_and_wine',,False,False,,,True,True,,False,False,,,False,,,False,,,,,,,,,,False,,,True,,,,True,True,True,,False,False,,u'average',False,,True,u'free',False,u'casual',,False,False,False,,False,True,,,True,179683,3.6131147541
6698,True,True,,,,,,,,,,,,,,,2,True,,True,True,,,,,,u'full_bar',,False,,,,False,,,False,False,,,False,,,False,,,,,,,,,,False,,,False,,,,,False,True,,True,,,u'average',True,,True,u'free',False,u'casual',,,False,False,,False,True,,,,143320,3.4225352113
6699,True,True,,,,,,,,,,,,,,,1,True,False,False,True,,,,,,u'none',,False,True,,,True,True,,False,False,,,False,,,False,,,,,,,,,,False,,,False,,,,False,False,False,,False,False,,u'average',False,,True,u'no',False,u'casual',,False,False,False,,False,True,,,True,140932,2.6181818182
6700,True,,,,,,,,,,,,,,,,2,,,False,True,,,,,,u'beer_and_wine',,,,,,True,,,,,,,,,,False,,,,,,,,,,,,,True,,,,,False,False,,False,,,,False,,,u'no',,,,,,,,False,True,,,True,123590,4.8571428571
6701,True,False,,,,,,,,,,,,,,,2,True,False,False,True,,,,,,u'beer_and_wine',,False,False,,,True,False,,False,False,,,False,,,False,,,,,,,,,,False,,,False,,,,False,False,True,,False,True,,u'average',False,u'no',True,u'free',False,u'casual',False,True,False,False,,False,True,,,True,82066,3.9264069264
6702,True,True,,,,,,,,,,,,,,,2,True,False,True,True,,,,,,u'full_bar',,False,True,,,True,True,,True,False,,,False,,,False,,,,,,,,,,False,,,True,,,,False,False,True,,False,False,,u'average',False,,True,u'no',False,u'casual',,False,False,False,,False,True,,,True,87356,4.07627829
6703,False,True,,False,False,,,True,False,,True,,,,,True,2,True,False,False,True,True,False,True,,,u'full_bar',,False,True,False,False,True,True,,False,False,,,False,,,False,,,False,False,True,False,,False,False,False,,True,True,False,,,False,False,True,,False,False,,u'average',False,u'outdoor',True,u'free',False,u'casual',,False,False,False,,False,True,True,,True,31994,2.7974683544000003
6704,True,False,,,,,,,,,,,,,,,2,True,,True,True,,,,,,u'full_bar',,False,,,,True,,,True,False,,,False,,,False,,,,,,,,,,False,,,,,,,,True,True,,False,,,u'average',False,,True,u'no',True,'casual',,,False,False,,False,True,,,,101768,3.8582677165
6705,False,True,,False,False,,,True,True,,,,,,,False,1,True,False,False,True,False,False,,,,u'full_bar',,False,True,True,False,True,True,,False,False,,,False,,,False,,,False,False,False,False,,False,,False,,,False,False,,,False,False,True,,False,False,,'average',False,,True,'free',False,u'casual',,False,False,False,,False,True,False,,True,85619,4.1641791045
6706,True,True,,,,,,,,,,,,,,,1,True,True,False,True,,,,,,'beer_and_wine',,False,False,,,True,True,,False,False,,,False,,,False,,,,,,,,,,False,,,False,,,,False,False,False,,False,True,,u'quiet',False,,True,'no',False,u'casual',,True,False,False,,False,True,,,True,105370,3.6055045872
6707,True,False,,,,,,,,,False,,,,,,1,True,False,False,True,,,,,,u'none',,False,False,,,True,True,,False,False,,,False,,,False,,,,,,,,,,False,,,False,,,,False,False,False,,False,False,,u'quiet',False,,True,'no',False,'casual',True,False,False,False,,False,True,,,True,89740,2.6451612903
6708,True,False,,,,,,,,,,,,,,,1,True,False,False,True,,,,,,u'none',,False,True,,,True,True,,False,False,,,False,,,False,,,,,,,,,,False,,,False,,,,False,False,True,,False,False,,u'average',False,,True,u'no',False,u'casual',,False,False,False,,False,True,,,True,91113,4.1545454545
6709,True,True,,,,,,,,,True,,,,,,3,True,False,True,,,,,,,u'full_bar',,False,False,,,False,False,,False,False,,,False,,,False,,,,,,,,,,False,,True,True,,,,False,False,False,,False,False,,u'average',True,u'no',True,u'free',False,u'casual',,False,,False,,False,True,,,False,98386,3.4285714286
6710,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,45658,4.4444444444
6711,False,True,,,,,,,,,False,,,,,,2,True,False,False,True,,,False,,,'beer_and_wine',,False,True,,,True,True,,False,False,,,False,,,False,,,,,,,,,False,False,,True,False,,,,False,True,False,,False,False,,'average',False,,True,u'free',False,'casual',,False,False,False,,False,True,,,True,17874,4.5673758865
6712,,,,,,,,,,,,,,,,,1,,False,,True,,,,,,u'none',,,False,,,False,False,,,,,,,,,False,,,,,,,,,,,,,True,,,,False,False,,,False,False,,,False,,,,,,,False,,,,False,True,,,True,125661,3.7826086957
6713,True,True,,,,,,,,,True,,,,,,1,,,False,True,,,False,,,'none',,,,,,True,,,,,,,,,,False,,,,,,,,,False,,,True,False,,,,,False,False,,False,,,'quiet',False,,True,u'free',,'casual',,,,,,False,True,,,False,1238,3.1111111111
6714,True,False,,,,,,,,,True,,,,,,2,True,False,False,True,,,,,,'none',,False,False,,,True,True,,False,False,,,False,,,False,,,,,,,,,,False,,True,False,,,,False,False,False,,False,True,,u'average',False,,True,u'no',False,'casual',,True,False,False,,False,True,,,True,160682,4.3909090909
6715,False,,,,,,,,,,,,,,,,3,,,True,True,,,,,,'beer_and_wine',,,,,,False,,,,,,,,,,False,,,,,,,,,,,,,,,,,,False,True,,False,,,,False,,True,,,'dressy',,,,,,False,False,,,,81655,4.6666666667
6716,True,False,,,,,,,,,,,,,,,1,True,False,False,True,,,,,,u'none',,False,True,,,True,True,,False,False,,,False,,,False,,,,,,,,,,False,,,False,,,,False,False,False,,False,True,,u'average',False,,True,'free',False,u'casual',,False,False,False,,False,True,,,True,105151,2.25
6717,,True,,,,,,,,,True,,,,,,,,,True,,,,,,,u'beer_and_wine',,,,,,False,,,,,,,,,,False,,,,,,,,,,,,True,,,,,,True,True,,True,,,,False,,True,,,,,,,,,False,True,,,True,37297,3.90625
6718,True,True,,,,,,,,,,,,,,,2,,,True,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,True,'free',,u'casual',,,,,,,True,,,True,73564,2.6666666667000003
6719,False,False,,,,,,,,,,,,,,,3,True,False,True,,,,,,,u'full_bar',,False,True,,,False,False,,False,False,,,False,,,False,,,,,,,,,,False,,,True,,,,False,True,False,,False,False,,u'average',False,,True,u'no',False,u'casual',,False,False,False,,False,True,,,True,95398,4.0225988701
