,GoodForKids,video,dessert,street,HasTV,OutdoorSeating,monday,GoodForDancing,jukebox,Corkage,DogsAllowed,garage,Music,breakfast,RestaurantsDelivery,AcceptsInsurance,NoiseLevel,HappyHour,valet,Ambience,Smoking,RestaurantsGoodForGroups,gluten-free,AgesAllowed,thursday,Alcohol,WiFi,dj,background_music,wednesday,intimate,karaoke,soy-free,hipster,RestaurantsAttire,BYOB,RestaurantsTableService,dinner,BikeParking,no_music,DriveThru,BusinessAcceptsBitcoin,tuesday,CoatCheck,lot,brunch,live,vegetarian,GoodForMeal,ByAppointmentOnly,romantic,divey,touristy,lunch,RestaurantsPriceRange2,sunday,vegan,casual,kosher,trendy,validated,latenight,BusinessParking,upscale,BYOBCorkage,WheelchairAccessible,RestaurantsTakeOut,RestaurantsReservations,saturday,dairy-free,DietaryRestrictions,BusinessAcceptsCreditCards,halal,friday,Caters,classy,business_id,stars
2944,True,,False,True,False,False,,,,,,False,,False,False,,u'average',,False,,,True,,,,u'none',u'free',,,,False,,,True,u'casual',,False,False,True,,,,,,False,False,,,,,False,,False,True,2,,,True,,False,False,False,,False,,,True,False,,,,,,,,False,104268,4.3
2945,True,,,,True,True,,,,,,,,,False,,,,,,,True,,,,'full_bar','free',,,,False,,,False,'casual',,,,,,,,,,,,,,,,False,,False,,1,,,False,,False,,,,False,,,True,False,,,,,,,,False,168017,3.1666666667
2946,True,,False,True,False,False,,,,,,False,,False,False,,u'average',,False,,,True,,,,'full_bar',u'no',,,,False,,,False,u'casual',,,True,True,,,,,,False,False,,,,,False,False,False,True,2,,,True,,False,False,False,,False,,False,True,True,,,,,,,True,False,135657,3.4888888889
2947,,,,,,,,,,,,,,,,,,,,,,,,,,u'full_bar',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1760,1.6666666667
2948,,,,False,False,True,,,,,True,False,,,False,,,,False,,,,,,,u'none',u'no',,,,,,,,,,False,,True,,,,,,False,,,,,False,,,,,1,,,,,,False,,,,,True,False,False,,,,True,,,True,,33680,4.0
2949,True,,,False,False,False,,,,,,False,,,False,,u'quiet',,False,,,True,,,,u'none',u'free',,,,False,,,False,u'casual',,,,,,,,,,False,,,,,,False,False,False,,1,,,False,,False,False,,,False,,,True,False,,,,False,,,False,False,35711,3.7
2950,True,,False,False,False,False,,,,,,False,,False,False,,u'average',,False,,,True,,,,u'beer_and_wine','no',,,,False,,,False,'casual',,True,False,True,,,,,,True,False,,,,,False,False,False,True,1,,,False,,True,False,False,,False,,,True,False,,,,True,,,False,False,64202,3.6022727273
2951,True,,,False,True,False,,,,,,False,,,False,,u'quiet',,False,,,True,,,,u'full_bar',u'no',,,,False,,,False,u'casual',,,,,,,,,,True,,,,,,False,False,False,,2,,,True,,False,False,,,False,,,True,True,,,,True,,,True,False,165863,4.0377358491
2952,True,,,False,False,False,,,,,,False,,,False,,u'quiet',,False,,,False,,,,u'beer_and_wine',u'no',,,,False,,,False,u'casual',,,,False,,,,,,True,,,,,,False,False,False,,2,,,True,,False,False,,,False,,,True,True,,,,,,,False,False,24931,2.5
2953,True,,False,False,False,False,,,,,,False,,False,False,,'average',,False,,,True,,,,u'none',u'no',,,,False,,,False,'casual',,False,True,True,,,,,,True,False,,,,,False,False,False,True,1,,,False,,True,False,False,,False,,True,True,False,,,,True,,,False,False,119321,3.825
2954,True,,False,False,False,True,,,,,,False,,False,False,,'average',,False,,,True,,,,u'none',u'no',,,,False,,,False,u'casual',,,False,True,,False,,,,True,False,,,,,False,False,False,True,1,,,True,,False,False,False,,False,,,True,False,,,,True,,,True,False,117819,3.6666666667000003
2955,True,,,,False,False,,,,,,,,,False,,,,,,,True,,,,,,,,,False,,,False,'casual',,,,False,,,,,,,,,,,,False,False,False,,1,,,False,,False,,,,False,,,True,False,,,,True,,,False,False,124789,2.5714285714000003
2956,False,,False,True,False,False,,,,,False,False,,False,False,,u'very_loud',,False,,,True,,,,u'full_bar',u'no',,,,False,,,False,'casual',,True,True,False,,,,,,False,False,,,,,False,,False,False,3,,,False,,True,False,False,,False,,True,False,True,,,,,,,False,False,152280,3.7631578947
2957,False,,,False,,,,,,,,False,,,,,,,False,,,,,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,False,,,,,,,,,,,True,,,,,15008,4.25
2958,False,,,False,,,,,,,,False,,,False,,,,False,,,True,,,,u'full_bar',u'free',,,,False,,,False,,,,,True,,,,,,True,,,,,,False,,False,,2,,,False,,False,False,,,False,,True,True,False,,,,,,,False,False,29174,4.8333333333
2959,True,,,False,True,True,,,,,,False,,,False,,u'quiet',,False,,,True,,,,u'full_bar',u'free',,,,False,,,False,u'dressy',,,,False,,,,,,False,,,,,False,False,False,False,,4,,,False,,False,False,,,False,,,False,True,,,,,,,,False,167860,3.55
2960,True,,,False,True,True,,,,,,False,,,True,,u'quiet',,False,,,True,,,,u'none',u'free',,,,False,,,False,'casual',,,,True,,,,,,False,,,,,,False,False,False,,1,,,True,,False,False,,,False,,,True,False,,,,True,,,True,False,172803,4.2485875706
2961,True,,,False,False,True,,,,,,False,,,False,,u'quiet',,False,,,True,,,,'full_bar','no',,,,False,,,False,'casual',,,,,,,,,,False,,,,,,False,False,False,,2,,,False,,False,False,,,False,,,True,True,,,,,,,True,False,124064,3.0909090909
2962,True,,,,False,False,,,,,,,,,,,u'average',,,,,True,,,,u'none',,,,,False,,,False,,,,,,,,,,,,,,,,,False,False,False,,3,,,False,,False,,,,False,,,,,,,,True,,,,False,21972,4.0
2963,True,,False,False,True,True,,,,,,False,,False,False,,u'average',,False,,,True,,,,u'full_bar',u'free',,,,False,,,False,u'casual',,,True,True,,,,,,True,False,,,,,False,,False,True,2,,,True,,False,True,False,,False,,,True,True,,,,,,,False,False,27151,2.7641921397
2964,,,,,,,,,,,,,,,,,,,,,,True,,,,u'full_bar',u'free',,,,,,,,u'casual',,,,,,,,,,,,,,,False,,,,,2,,,,,,,,,,,,,,,,,True,,,,,95700,3.6666666667000003
2965,True,,False,False,False,False,,,,,,False,,False,False,,,,False,,,True,,,,'none',,,,,False,,,False,'casual',,False,False,,,,,,,False,False,,,,,False,,False,False,2,,,False,,False,False,False,,False,,,True,False,,,,,,,,False,29904,3.6666666667000003
2966,,,,True,False,False,,,,,,False,,,,,u'quiet',,False,,,True,,,,u'full_bar',u'no',,,,False,,,,u'casual',,,,,,,,,,False,,,,,,False,,False,,3,,,False,,False,False,,,False,,,,True,,,,,,,,False,64285,4.1666666667
2967,True,,False,True,True,False,,,,,,False,,False,True,,u'quiet',,False,,,True,,,,'beer_and_wine',u'free',,,,False,,,False,'casual',,True,False,True,,,,,,False,False,,,,,False,False,False,True,2,,,False,,False,False,False,,False,,,True,True,,,,True,,,,False,145928,2.5882352941
2968,True,,False,False,True,True,,,,,,False,,False,False,,'average',,False,,,True,,,,u'none',u'no',,,,False,,,False,u'casual',,,False,True,,,,,,True,False,,,,,False,False,False,True,1,,,True,,False,False,False,,False,,,True,False,,,,True,,,True,False,108145,4.0625
2969,,,False,True,False,True,,,,,False,False,,False,True,,,,False,,,,,,,u'none',u'free',,,,False,,,False,,,False,False,True,,,,,,False,False,,,,,False,,False,False,2,,,False,,False,False,False,,False,,False,True,False,,,,,,,True,False,145937,5.0
2970,True,,,False,False,False,,,,,,False,,,True,,u'average',,False,,,True,,,,u'beer_and_wine',u'no',,,,False,,,False,u'casual',,True,,True,,,,,,False,,,,,,False,,False,,2,,,False,,False,False,,,False,,,True,True,,,,,,,False,False,150606,2.7142857143
2971,True,,,False,False,False,,,,,,True,,,False,,u'very_loud',,False,,,True,,,,u'full_bar',u'no',,,,False,,,False,'casual',,,,False,,,,,,False,,,,,,False,False,True,,3,,,False,,False,False,,,False,'no',,False,True,,,,True,,,False,False,74986,4.0197628458
2972,,,,,,,,,,,,,,,,,,,,,,,,,,,u'free',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116513,3.6
2973,True,,,False,False,False,,,,,,False,,,False,,'quiet',,False,,,False,,,,u'none',,,,,False,,,False,u'casual',,,,False,,,,,,True,,,,,,False,False,False,,2,,,False,,False,False,,,False,,,True,False,,,,True,,,True,False,165933,3.962962963
2974,True,,False,,False,False,,,,,,,,False,False,,,,,,,True,,,,,,,,,False,,,False,u'casual',,False,False,,,,,,,,False,,,,,False,,False,False,2,,,False,,False,,False,,False,,,True,True,,,,,,,,False,97583,4.3333333333
2975,,,,False,True,False,,,,,,False,,,True,,,,False,,,,,,,u'none',u'free',,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,,,,,True,False,,,,,,,True,,52362,4.3333333333
2976,True,,,False,False,False,,,,,,False,,,False,,u'very_loud',,False,,,True,,,,u'none',u'no',,,,False,,,False,'casual',,,,False,,,,,,True,,,,,,False,,False,,2,,,True,,False,False,,,False,,,True,True,,,,,,,False,False,154962,3.7142857143
2977,True,,False,False,False,False,,,,,,False,,False,False,,u'very_loud',,False,,,True,,,,u'none',u'no',,,,False,,,False,u'casual',,False,True,True,,,,,,False,False,,,,,False,False,False,True,1,,,True,,False,False,False,,False,,,True,False,,,,True,,,True,False,84297,3.7916666667000003
2978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58334,4.25
2979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,True,,,,,,,,True,,171940,4.25
2980,True,,False,False,True,,,,,,,False,,False,False,,,,False,,,True,,,,,'free',,,,False,,,False,,,,False,,,,,,,False,False,,,,,False,,False,False,2,,,False,,False,False,False,,False,,,True,False,,,,,,,,False,4808,3.3125
2981,True,,,False,True,False,,,,,,False,,,True,,u'average',,False,,,True,,,,u'none',,,,,False,,,False,u'casual',,,,False,,,,,,False,,,,,,False,False,False,,2,,,False,,False,False,,,False,,,True,True,,,,,,,True,False,109987,3.2727272727
2982,True,,False,False,False,False,,,,,,False,,False,False,,,,False,,,True,,,,'none',,,,,False,,,False,u'casual',,,False,True,,False,,,,False,True,,,,,False,False,False,True,1,,,False,,False,False,False,,False,,,True,False,,,,True,,,,False,25096,3.8666666667
2983,True,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,155910,4.25
2984,True,,False,False,True,False,,,,,False,False,,False,False,,u'average',,False,,,True,,,,u'beer_and_wine',u'no',,,,False,,,False,'casual',,True,True,True,,,False,,,True,False,,,,,False,False,False,True,2,,,True,,False,False,False,,False,,True,True,True,,,,True,,,True,False,28237,4.3903743316
2985,True,,False,False,False,False,,,,,,False,,False,False,,u'average',,False,,,True,,,,u'full_bar',u'no',,,,,,,,u'casual',,True,False,False,,,,,,True,False,,,,,,,,False,2,,,,,,False,False,,,,,True,True,,,,,,,True,,89491,2.8214285714000003
2986,,,,False,,,,,,,,False,,,,,,,False,,,True,,,,,,,,,,,,,u'casual',,,,,,,,,,False,,,,,,,,,,2,,,,,,False,,,,,,,,,,,,,,,,113366,3.6666666667000003
2987,False,,,False,True,True,,,,,,False,,,False,,u'very_loud',,False,,,True,,,,u'full_bar','no',,,,False,,,False,u'casual',,,,True,,,,,,False,,,,,,False,False,False,,1,,,False,,False,False,,,False,,,True,False,,,,False,,,False,False,99636,3.9166666667000003
2988,True,,,,False,True,,,,,,,,,False,,'quiet',,,,,True,,,,'none','free',,,,False,,,False,u'casual',,,,True,,,,,,,,,,,,False,,False,,1,,,False,,False,,,,False,,,True,False,,,,,,,,False,188981,2.0
2989,True,,False,False,False,False,,,,,False,False,,True,True,,u'average',,False,,,False,,,,'none','free',,,,False,,,False,u'casual',,False,False,False,,,,,,True,True,,,,,False,False,False,True,2,,,True,,True,False,False,,False,,True,True,False,,,,True,,,True,False,23568,4.2
2990,True,,,False,,False,,,,,,False,,,False,,,,False,,,True,,,,u'none',,,,,,,,,u'casual',,,,,,,,,,False,,,,,,,,,,2,,,,,,False,,,,,,True,False,,,,,,,,,22161,4.3333333333
2991,True,,False,False,True,False,,,,,,False,,False,False,,u'average',,False,,,True,,,,'none','no',,,,False,,,False,'casual',,True,True,False,,,,,,True,False,,,,,False,False,False,True,2,,,True,,False,False,False,,False,,,True,True,,,,True,,,False,False,29021,4.1025641026
2992,True,,True,False,False,False,,,,,,False,,True,False,,'average',,False,,,True,,,,'none','free',,,,False,,,False,'casual',,False,True,True,,True,,,,True,True,,,,,False,False,False,True,1,,,True,,False,False,False,,False,,,True,False,,,,True,,,True,False,103777,3.6804123711
2993,False,False,False,True,True,True,False,False,False,,,True,,False,False,,u'average',True,False,,u'no',True,,,False,u'full_bar',u'free',False,True,False,False,False,,False,u'dressy',,True,True,True,False,,,False,True,False,False,False,,,,False,False,False,False,3,False,,False,,False,False,False,,False,,True,True,True,True,,,,,True,True,True,60288,3.7789473684
2994,True,,False,False,False,True,,,,,,False,,False,False,,u'average',,False,,,True,,,,u'none',u'free',,,,False,,,False,u'casual',,False,True,True,,,,,,True,False,,,,,False,False,False,True,2,,,True,,False,False,False,,False,,,True,False,,,,True,,,,False,156362,3.9268292683
2995,False,,,False,,True,,,,,,False,,,False,,,,False,,,True,,,,,,,,,,,,,'casual',,,,,,,,,,True,,,,,,,,,,2,,,,,,False,,,,,,True,True,,,,True,,,,,80555,4.25
2996,True,,False,False,True,False,,,,,,False,,False,False,,u'average',,False,,,True,,,,'beer_and_wine','no',,,,False,,,False,u'casual',,True,False,True,,,,,,False,True,,,,,False,,False,False,2,,,True,,False,False,False,,False,,,True,False,,,,,,,True,False,157417,2.7619047619
2997,True,,False,False,False,False,,,,,,False,,False,False,,u'average',,False,,,True,,,,u'none',u'no',,,,False,,,False,u'casual',,False,True,False,,,,,,True,False,,,,,False,False,False,True,1,,,True,,False,False,False,,False,,False,True,False,,,,True,,,True,False,109278,3.828358209
2998,False,False,False,False,True,False,False,,False,,,False,,False,True,,u'average',True,False,,u'outdoor',True,,,True,u'full_bar',u'free',False,False,True,False,False,,False,u'casual',,True,False,True,False,,,False,,True,False,False,,,,False,False,False,False,2,False,,True,,False,False,True,,False,,,True,True,True,,,,,False,False,False,151155,2.6346153846
2999,True,,,False,False,False,,,,,,False,,,False,,,,False,,,True,,,,,,,,,False,,,False,u'casual',,,,True,,,,,,False,,,,,,False,False,False,,1,,,False,,False,False,,,False,,,True,False,,,,True,,,True,False,51735,4.1428571429
3000,True,,False,False,False,False,,,,,,False,,False,True,,'quiet',,False,,,True,,,,'none',u'no',,,,False,,,False,'casual',,,False,True,,,,,,False,False,,,,,False,False,False,False,1,,,False,,False,False,False,,False,,,True,False,,,,,,,True,False,100100,3.5714285714000003
3001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34272,3.25
3002,True,,False,False,False,False,,,,,,False,,False,True,,u'quiet',,False,,,True,,,,u'full_bar','no',,,,False,,,False,'casual',,True,False,False,,,,,,False,False,,,,,False,False,False,False,2,,,False,,False,False,False,,False,,,True,True,,,,,,,False,False,175892,3.2857142857
3003,True,,False,,,,,,,,,,,False,True,,,,,,,True,,,,,,,,,,,,,'casual',,,False,,,,,,,,False,,,,,,,,False,2,,,,,,,False,,,,,True,False,,,,True,,,,,151318,4.0
3004,True,,False,False,False,,,,,,,False,,False,,,u'quiet',,False,,,False,,,,u'none',u'no',,,,False,,,False,u'casual',,False,False,True,,,,,,False,False,,,,,False,False,False,False,2,,,False,,False,False,False,,False,,,True,False,,,,,,,,False,45476,4.2777777778
3005,True,,,False,True,True,,,,,,False,,,False,,u'loud',,False,,,True,,,,u'full_bar',,,,,False,,,False,u'casual',,,,True,,,,,,False,,,,,,False,,False,,2,,,False,,False,False,,,False,,,True,True,,,,,,,,False,10684,2.9473684211
3006,False,,,False,,,,,,,,False,,,False,,,,False,,,True,,,,u'full_bar',,,,,False,,,,u'casual',,,,,,,,,,False,,,,,,False,,False,,3,,,False,,False,False,,,False,,,True,True,,,,,,,,False,88255,3.7647058824
3007,True,,False,False,False,True,,,,,,False,,False,False,,u'quiet',,False,,,True,,,,u'none','free',,,,False,,,False,u'casual',,,False,True,,,,,,False,False,,,,,False,False,False,True,2,,,False,,False,False,False,,False,,,True,False,,,,True,,,,False,169989,2.5833333333
3008,True,,False,True,False,True,,,,,,False,,False,True,,,,False,,,True,,,,u'full_bar',u'free',,,,False,,,False,'casual',,True,False,True,,,,,,False,True,,,,,False,False,False,False,2,,,False,,False,False,False,,False,,,True,True,,,,,,,True,False,47522,4.3333333333
3009,True,,False,True,False,True,,,,,False,False,,False,True,,u'average',,False,,,True,,,,u'none',u'free',,,,False,,,False,'casual',,True,False,True,,,,,,False,False,,,,,False,,False,False,1,,,False,,False,False,False,,False,,False,True,False,,,,,,,True,False,37691,4.0769230769
3010,True,False,False,False,True,True,True,,True,,False,False,,False,False,,u'average',True,False,,,True,,,False,u'full_bar','free',False,False,False,False,False,,False,'casual',,,True,True,False,,,False,False,True,False,False,,,,False,False,False,True,2,False,,True,,False,False,False,,False,,,True,False,True,,,True,,True,False,False,25444,4.1891891892
3011,True,,,,False,True,,,,,,,,,True,,,,,,,True,,,,,u'no',,,,,,,,'casual',,,,True,,,,,,,,,,,,,,,,2,,,,,,,,,,,,True,True,,,,,,,,,94554,3.5
3012,False,,False,False,False,True,,False,,True,,True,,False,False,,u'average',False,False,,,True,,,,'full_bar',u'no',,,,False,,,False,'casual',,True,False,False,,,,,,False,True,,,,,False,False,False,False,3,,,False,,False,False,False,,False,'yes_corkage',,False,True,,,,True,,,False,True,131823,4.0122072745
3013,True,,False,False,False,,,,,,,False,,False,False,,u'average',,False,,,True,,,,u'full_bar',,,,,False,,,False,u'dressy',,True,False,,,,,,,False,True,,,,,False,,False,True,3,,,False,,False,False,False,,False,,,False,True,,,,,,,True,False,22470,3.8888888889
3014,True,,False,False,True,False,,,,,False,False,,False,False,,u'loud',,False,,,True,,,,u'beer_and_wine',u'free',,,,False,,,False,'casual',,False,False,False,,,False,,,True,False,,,,False,False,False,False,True,2,,,True,,True,False,False,,False,,True,True,False,,,,True,,,False,False,104479,3.2162162162
3015,True,,False,False,True,True,,,,,,False,,True,False,,u'quiet',,False,,,True,,,,u'full_bar',,,,,False,,,False,'casual',,True,False,True,,,,,,True,True,,,,,False,,False,True,2,,,False,,False,False,False,,False,,,True,False,,,,,,,,False,105467,3.4651162791
3016,True,,False,True,True,False,,,,,,False,,False,False,,u'average',,False,,,True,,,,u'full_bar',u'free',,,,False,,,False,u'casual',,True,True,True,,,,,,False,False,,,,,False,False,False,True,2,,,False,,True,False,False,,False,,,True,True,,,,,,,False,False,156284,3.5208333333
3017,True,,False,False,False,False,,,,,,False,,False,True,,u'quiet',,False,,,True,,,,u'none',u'free',,,,False,,,False,'casual',,False,False,,,,,,,False,False,,,,,False,False,False,False,1,,,False,,False,False,False,,False,,,True,False,,,,,,,True,False,91081,2.6666666667000003
3018,True,,False,False,True,False,,,,,,False,,False,False,,,,False,,,False,,,,,'no',,,,False,,,False,'casual',,,False,True,,,,,,False,False,,,,,False,False,False,False,1,,,False,,False,False,False,,False,,,True,False,,,,True,,,,False,171730,3.7368421053
3019,False,,False,False,False,True,,,,,,False,,False,False,,u'quiet',,False,,,True,,,,'full_bar',,,,,False,,,False,'dressy',,True,True,False,,,,,,False,False,,,,,False,,False,False,4,,,False,,False,False,False,,True,,,False,True,,,,,,,False,True,149997,4.0
3020,True,,,,False,False,,,,,,,,,False,,,,,,,True,,,,u'none','free',,,,,,,,'casual',,,,False,,True,,,,,,,,,,,,,,1,,,,,,,,,,,,True,False,,,,,,,,,29555,2.7142857143
3021,True,,False,False,False,False,,,,,,False,,False,False,,u'average',,False,,,True,,,,u'beer_and_wine',u'no',,,,False,,,False,u'casual',,True,False,True,,,,,,True,False,,,,,False,False,False,True,2,,,True,,False,False,False,,False,,,True,True,,,,,,,False,False,162993,3.69140625
3022,True,,False,True,True,False,,,,,False,True,,False,False,,'average',,False,,,True,,,,u'beer_and_wine',u'free',,,,False,,,False,u'casual',,True,True,True,,,,,,False,False,,,,,False,,False,True,3,,,True,,True,False,False,,False,,True,True,True,,,,,,,False,False,16153,3.8137931034
3023,False,,,False,True,True,,,,,,False,,,False,,u'quiet',,False,,,True,,,,u'full_bar',u'free',,,,False,,,False,u'casual',,,,True,,,False,,,True,,,,,,False,False,False,,2,,,False,,False,False,,,False,,,False,True,,,,True,,,True,False,6301,2.875
3024,,,,,True,False,,,,,,,,,True,,,,,,,True,,,,u'none',u'free',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,,,,,,,True,,90475,4.5
3025,True,,False,False,True,False,,,,,,False,,True,True,,u'average',,False,,,True,,,,u'none',u'free',,,,False,,,False,u'casual',,,True,True,,,,,,True,False,,,,,False,False,False,True,1,,,True,,False,False,False,,False,,,True,False,,,,True,,,True,False,78801,3.6875
